-1.9157,1.7651,1
-2.4152,1.7822,1
4.2619,2.266,1
1.0266,2.0957,1
-1.466,1.3615,1
2.0207,1.5584,1
4.5088,2.3663,1
5.4714,3.2273,1
-3.238,2.6886,1
5.3996,1.6161,1
2.0427,1.9919,1
-0.10715,2.3036,1
2.701,1.3024,1
3.1343,1.8536,1
0.98355,1.7297,1
4.2797,2.2236,1
2.1574,2.2031,1
4.6479,2.4635,1
4.6589,1.6159,1
2.298,1.9079,1
6.2214,1.6722,1
3.1092,2.2405,1
0.41593,2.252,1
3.0314,1.8009,1
0.84371,3.3831,1
2.3061,0.9892,1
1.1857,1.0397,1
2.4016,1.0217,1
2.072,5.0106,1
1.5593,0.13559,1
1.2553,0.90136,1
2.1859,4.6964,1
1.395,4.0272,1
1.4935,2.8138,1
2.0012,4.4286,1
2.0786,3.0413,1
1.5468,2.6966,1
1.1158,5.4922,1
1.1464,-1.846,1
2.8585,-3.1051,1
1.5589,3.641,1
2.0095,2.6115,1
1.5079,1.3857,1
2.501,2.6752,1
2.1185,-1.6845,1
2.7891,3.7061,1
2.6911,1.132,1
2.6526,5.046,1
2.5207,3.283,1
1.0407,2.9763,1
1.7362,-0.22818,1
1.692,0.86851,1
2.5832,-2.0272,1
1.902,-0.78915,1
1.4748,3.5554,1
2.4891,-0.77786,1
1.3656,4.0611,1
1.763,5.3629,1
1.193,4.2645,1
2.4785,-1.5921,1
1.7812,6.005,1
1.5988,0.34015,1
1.7971,-1.7705,1
1.6506,-0.033079,1
1.9215,2.7277,1
1.9051,3.2313,1
3.2072,3.62,1
2.8014,1.4213,1
1.9295,2.9005,1
1.953,1.5012,1
1.7601,3.0362,1
1.9917,1.6826,1
2.7317,0.72344,1
1.498,1.7585,1
2.0585,2.952,1
1.7659,6.2715,1
1.6906,2.8534,1
2.6832,-0.97216,1
2.7024,2.3267,1
2.4513,2.9363,1
1.5913,3.7016,1
2.5542,0.35372,1
2.0539,0.0016613,1
1.9617,3.9002,1
1.7502,-0.67717,1
1.1274,1.6241,1
1.6734,2.6799,1
1.677,4.2795,1
2.9657,2.8923,1
0.31257,-1.0686,1
1.1756,-0.89197,1
2.4186,3.3906,1
0.76724,0.47244,1
3.0967,2.9131,1
2.0891,3.947,1
2.606,3.6826,1
2.0209,5.2622,1
3.2227,-1.1469,1
1.7308,6.072,1
1.83,-0.28645,1
2.171,1.9484,1
2.5401,2.4078,1
2.8616,5.8577,1
2.6809,3.1265,1
1.383,1.8016,1
2.35,-1.8995,1
1.972,0.81709,1
1.8824,5.1019,1
2.6103,2.5018,1
2.0096,-1.7538,1
2.2886,3.2982,1
2.5487,3.5638,1
2.2345,3.2198,1
1.1021,-3.2933,1
2.5215,1.9626,1
1.6721,2.9461,1
1.845,-0.57041,1
2.3445,0.19803,1
1.311,0.011117,1
1.3976,-2.7897,1
2.2731,1.7295,1
2.1647,5.0599,1
1.3373,0.92306,1
2.7084,1.0472,1
2.2109,3.7935,1
2.5468,6.0123,1
2.1959,4.9348,1
2.2873,-1.4801,1
2.0427,-3.0022,1
1.4763,3.8946,1
2.5167,2.1727,1
3.2541,-0.55562,1
1.9572,4.6059,1
2.5064,3.0069,1
1.2357,-1.4766,1
1.983,4.7464,1
2.4329,4.1348,1
1.9784,1.2076,1
1.9778,6.708,1
1.4239,-1.7326,1
1.1268,1.5155,1
2.4373,2.2926,1
1.6095,2.5956,1
0.79922,-2.3677,1
1.7984,-2.9787,1
2.1246,-0.9871,1
3.0708,2.2696,1
2.1885,2.2509,1
1.317,4.0614,1
1.6936,6.0429,1
0.56177,-1.0476,1
1.9565,1.8856,1
2.6533,4.8892,1
