5.7615,5.5385,1
4.8207,7.859,1
5.063,5.1948,1
6.1698,3.6133,1
4.3062,1.8029,1
2.7339,3.8766,1
3.5766,2.4699,1
4.196,2.0981,1
1.666,2.3379,1
3.7854,0.59693,1
4.7131,3.7563,1
3.9838,4.5122,1
3.712,4.3125,1
3.6305,4.445,1
5.4331,2.2755,1
4.6393,1.7465,1
3.783,1.4363,1
2.9841,3.1532,1
7.2022,3.1836,1
2.8764,4.0336,1
4.6838,8.8932,1
4.3026,2.1242,1
3.6532,4.4767,1
4.6046,1.0618,1
2.1192,2.7035,1
3.85,5.021,1
3.5081,-0.28723,1
4.3862,6.0873,1
5.4151,6.5837,1
5.2414,5.1868,1
3.2528,2.2928,1
5.289,6.891,1
2.2313,3.907,1
3.5084,2.6961,1
4.3808,1.4426,1
1.9912,2.9783,1
1.5937,4.0232,1
1.6901,5.4806,1
2.3026,2.4103,1
3.4073,4.7219,1
6.1022,2.322,1
4.1813,1.6853,1
3.0027,6.0916,1
4.74,1.274,1
4.3642,5.8399,1
5.4054,6.702,1
2.991,2.8752,1
2.6679,2.5609,1
4.9262,1.5597,1
0.74036,2.0651,1
4.1711,5.5563,1
2.2821,5.2932,1
2.0636,3.324,1
5.4615,1.4638,1
5.1632,3.3865,1
2.7322,2.7893,1
2.1032,2.2566,1
2.0407,2.5248,1
4.6711,7.7584,1
1.7349,3.8812,1
2.2613,2.658,1
4.4215,8.0763,1
3.8624,4.4103,1
4.8219,8.3312,1
3.0546,6.2401,1
4.1561,-0.7213,1
3.8837,0.57418,1
6.1315,0.84268,1
3.4547,1.8537,1
2.9501,4.1386,1
4.1903,4.5878,1
3.9109,6.1656,1
2.508,2.2807,1
3.765,6.0307,1
4.0061,4.3088,1
5.679,4.1474,1
2.45,4.1825,1
2.4838,5.8839,1
